Lat,Lon,District,Date,Total_Activity,Wealth_Index,Local_Avg_Income,Est_Monthly_Revenue_R$,Nighttime_Radiance,Shadow_Index,Image_File
-23.79143845169993,-46.71398576620006,Embu Guacu,2024-06,0,0.75,2062.5,0.0,12.36,0.0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.71399_2024-06.jpg
-23.79143845169993,-46.65798576620009,Diadema,2025-08,0,0.75,2062.5,0.0,3.4,0.0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.65799_2025-08.jpg
-23.79143845169993,-46.653985766200094,Diadema,2025-08,0,0.75,2062.5,0.0,5.13,0.0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.65399_2025-08.jpg
-23.79143845169993,-46.649985766200096,Diadema,2025-10,0,0.75,2062.5,0.0,7.11,0.0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.64999_2025-10.jpg
-23.787438451699927,-46.77398576620003,Embu Guacu,2024-05,0,0.75,2062.5,0.0,2.5,0.0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.77399_2024-05.jpg
-23.787438451699927,-46.761985766200034,Embu Guacu,2025-10,0,0.75,2062.5,0.0,5.72,0.0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.76199_2025-10.jpg
-23.787438451699927,-46.72998576620005,Embu Guacu,2024-05,1,0.75,2062.5,3093.75,11.39,0.3973157647996737,Image_Banks/sp_real_shape_images/real_-23.78744_-46.72999_2024-05.jpg
-23.787438451699927,-46.72598576620005,Embu Guacu,2024-06,0,0.75,2062.5,0.0,13.75,0.0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.72599_2024-06.jpg
-23.787438451699927,-46.721985766200056,Embu Guacu,2024-06,0,0.75,2062.5,0.0,17.32,0.0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.72199_2024-06.jpg
-23.787438451699927,-46.6419857662001,Diadema,2025-06,0,0.75,2062.5,0.0,4.5,0.0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.64199_2025-06.jpg
-23.787438451699927,-46.6379857662001,Diadema,2025-06,0,0.75,2062.5,0.0,5.35,0.0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.63799_2025-06.jpg
-23.787438451699927,-46.633985766200105,Diadema,2025-10,0,0.75,2062.5,0.0,4.89,0.0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.63399_2025-10.jpg
-23.78343845169993,-46.75798576620004,Embu Guacu,2024-06,0,0.75,2062.5,0.0,18.17,0.0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.75799_2024-06.jpg
-23.78343845169993,-46.75398576620004,Embu Guacu,2024-06,0,0.75,2062.5,0.0,7.07,0.0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.75399_2024-06.jpg
-23.78343845169993,-46.74998576620004,Embu Guacu,2024-06,0,0.75,2062.5,0.0,4.69,0.0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.74999_2024-06.jpg
-23.78343845169993,-46.72598576620005,Embu Guacu,2024-06,0,0.75,2062.5,0.0,11.46,0.0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.72599_2024-06.jpg
-23.78343845169993,-46.71398576620006,Embu Guacu,2024-06,0,0.75,2062.5,0.0,21.53,0.0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.71399_2024-06.jpg
-23.78343845169993,-46.70998576620006,Embu Guacu,2024-06,0,0.75,2062.5,0.0,18.25,0.0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.70999_2024-06.jpg
-23.779438451699924,-46.74598576620004,Embu Guacu,2024-06,0,0.75,2062.5,0.0,4.64,0.0,Image_Banks/sp_real_shape_images/real_-23.77944_-46.74599_2024-06.jpg
-23.779438451699924,-46.70198576620007,Embu Guacu,2022-03,0,0.75,2062.5,0.0,20.1,0.0,Image_Banks/sp_real_shape_images/real_-23.77944_-46.70199_2022-03.jpg
-23.779438451699924,-46.69798576620007,Diadema,2022-03,0,0.75,2062.5,0.0,20.1,0.0,Image_Banks/sp_real_shape_images/real_-23.77944_-46.69799_2022-03.jpg
-23.779438451699924,-46.6459857662001,Diadema,2025-06,0,0.75,2062.5,0.0,5.73,0.0,Image_Banks/sp_real_shape_images/real_-23.77944_-46.64599_2025-06.jpg
-23.775438451699923,-46.741985766200045,Embu Guacu,2024-06,0,0.75,2062.5,0.0,7.69,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.74199_2024-06.jpg
-23.775438451699923,-46.72998576620005,Embu Guacu,2024-06,0,0.75,2062.5,0.0,13.36,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.72999_2024-06.jpg
-23.775438451699923,-46.72598576620005,Embu Guacu,2024-07,0,0.75,2062.5,0.0,24.18,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.72599_2024-07.jpg
-23.775438451699923,-46.721985766200056,Embu Guacu,2024-07,0,0.75,2062.5,0.0,32.7,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.72199_2024-07.jpg
-23.775438451699923,-46.71798576620006,Embu Guacu,2024-06,0,0.75,2062.5,0.0,33.09,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.71799_2024-06.jpg
-23.775438451699923,-46.71398576620006,Embu Guacu,2024-06,0,0.75,2062.5,0.0,36.96,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.71399_2024-06.jpg
-23.775438451699923,-46.70998576620006,Embu Guacu,2024-06,1,0.75,2062.5,3093.75,35.98,0.2769793607880066,Image_Banks/sp_real_shape_images/real_-23.77544_-46.70999_2024-06.jpg
-23.775438451699923,-46.70598576620007,Embu Guacu,2024-06,0,0.75,2062.5,0.0,28.84,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.70599_2024-06.jpg
-23.775438451699923,-46.70198576620007,Diadema,2022-03,0,0.75,2062.5,0.0,26.94,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.70199_2022-03.jpg
-23.775438451699923,-46.69398576620007,Diadema,2022-03,0,0.75,2062.5,0.0,29.97,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.69399_2022-03.jpg
-23.775438451699923,-46.68598576620008,Diadema,2022-03,0,0.75,2062.5,0.0,27.89,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.68599_2022-03.jpg
-23.775438451699923,-46.68198576620008,Diadema,2022-03,0,0.75,2062.5,0.0,26.64,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.68199_2022-03.jpg
-23.775438451699923,-46.6459857662001,Diadema,2025-06,0,0.75,2062.5,0.0,8.74,0.0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.64599_2025-06.jpg
-23.77143845169992,-46.73398576620005,Embu Guacu,2024-07,0,0.75,2062.5,0.0,10.38,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.73399_2024-07.jpg
-23.77143845169992,-46.72598576620005,Embu Guacu,2024-05,0,0.75,2062.5,0.0,22.59,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.72599_2024-05.jpg
-23.77143845169992,-46.721985766200056,Embu Guacu,2024-05,0,0.75,2062.5,0.0,37.16,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.72199_2024-05.jpg
-23.77143845169992,-46.71798576620006,Embu Guacu,2024-06,1,0.75,2062.5,3093.75,53.94,0.24961049540223892,Image_Banks/sp_real_shape_images/real_-23.77144_-46.71799_2024-06.jpg
-23.77143845169992,-46.71398576620006,Embu Guacu,2024-06,0,0.75,2062.5,0.0,50.01,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.71399_2024-06.jpg
-23.77143845169992,-46.70598576620007,Diadema,2024-06,0,0.75,2062.5,0.0,32.76,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.70599_2024-06.jpg
-23.77143845169992,-46.69798576620007,Diadema,2022-03,0,0.75,2062.5,0.0,28.06,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.69799_2022-03.jpg
-23.77143845169992,-46.69398576620007,Diadema,2022-03,0,0.75,2062.5,0.0,30.84,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.69399_2022-03.jpg
-23.77143845169992,-46.68998576620008,Diadema,2022-03,0,0.75,2062.5,0.0,33.07,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.68999_2022-03.jpg
-23.77143845169992,-46.68598576620008,Diadema,2022-03,0,0.75,2062.5,0.0,29.2,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.68599_2022-03.jpg
-23.77143845169992,-46.68198576620008,Diadema,2022-03,1,0.75,2062.5,3093.75,32.01,0.28597489576036467,Image_Banks/sp_real_shape_images/real_-23.77144_-46.68199_2022-03.jpg
-23.77143845169992,-46.67798576620008,Diadema,2022-03,0,0.75,2062.5,0.0,41.01,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.67799_2022-03.jpg
-23.77143845169992,-46.67398576620008,Diadema,2022-03,0,0.75,2062.5,0.0,37.22,0.0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.67399_2022-03.jpg
-23.76743845169992,-46.721985766200056,Embu Guacu,2024-05,0,0.75,2062.5,0.0,29.63,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.72199_2024-05.jpg
-23.76743845169992,-46.71798576620006,Embu Guacu,2024-06,0,0.75,2062.5,0.0,65.52,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.71799_2024-06.jpg
-23.76743845169992,-46.70998576620006,Diadema,2024-06,0,0.75,2062.5,0.0,36.98,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.70999_2024-06.jpg
-23.76743845169992,-46.70598576620007,Diadema,2024-06,0,0.75,2062.5,0.0,31.95,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.70599_2024-06.jpg
-23.76743845169992,-46.70198576620007,Diadema,2024-06,0,0.75,2062.5,0.0,29.57,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.70199_2024-06.jpg
-23.76743845169992,-46.69798576620007,Diadema,2024-06,0,0.75,2062.5,0.0,29.57,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.69799_2024-06.jpg
-23.76743845169992,-46.69398576620007,Diadema,2022-03,0,0.75,2062.5,0.0,32.18,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.69399_2022-03.jpg
-23.76743845169992,-46.68598576620008,Diadema,2022-03,0,0.75,2062.5,0.0,29.42,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.68599_2022-03.jpg
-23.76743845169992,-46.68198576620008,Diadema,2022-12,0,0.75,2062.5,0.0,32.87,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.68199_2022-12.jpg
-23.76743845169992,-46.67798576620008,Diadema,2022-03,0,0.75,2062.5,0.0,42.12,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.67799_2022-03.jpg
-23.76743845169992,-46.66198576620009,Diadema,2022-03,0,0.75,2062.5,0.0,12.9,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.66199_2022-03.jpg
-23.76743845169992,-46.649985766200096,Diadema,2025-06,0,0.75,2062.5,0.0,6.48,0.0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.64999_2025-06.jpg
-23.76343845169992,-46.76598576620003,Embu Guacu,2022-05,0,0.75,2062.5,0.0,5.62,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.76599_2022-05.jpg
-23.76343845169992,-46.75798576620004,Embu Guacu,2024-06,0,0.75,2062.5,0.0,11.19,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.75799_2024-06.jpg
-23.76343845169992,-46.74998576620004,Embu Guacu,2024-06,0,0.75,2062.5,0.0,9.11,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.74999_2024-06.jpg
-23.76343845169992,-46.71398576620006,Embu Guacu,2024-05,0,0.75,2062.5,0.0,41.36,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.71399_2024-05.jpg
-23.76343845169992,-46.70998576620006,Diadema,2024-06,0,0.75,2062.5,0.0,32.16,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.70999_2024-06.jpg
-23.76343845169992,-46.70598576620007,Diadema,2024-06,0,0.75,2062.5,0.0,30.91,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.70599_2024-06.jpg
-23.76343845169992,-46.70198576620007,Diadema,2024-06,0,0.75,2062.5,0.0,35.11,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.70199_2024-06.jpg
-23.76343845169992,-46.69798576620007,Diadema,2024-06,0,0.75,2062.5,0.0,35.11,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.69799_2024-06.jpg
-23.76343845169992,-46.69398576620007,Diadema,2022-03,0,0.75,2062.5,0.0,37.17,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.69399_2022-03.jpg
-23.76343845169992,-46.68598576620008,Diadema,2022-03,0,0.75,2062.5,0.0,37.97,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.68599_2022-03.jpg
-23.76343845169992,-46.67398576620008,Diadema,2022-03,0,0.75,2062.5,0.0,47.86,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.67399_2022-03.jpg
-23.76343845169992,-46.669985766200085,Diadema,2022-03,0,0.75,2062.5,0.0,29.47,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.66999_2022-03.jpg
-23.76343845169992,-46.66598576620009,Diadema,2024-01,0,0.75,2062.5,0.0,27.41,0.0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.66599_2024-01.jpg
-23.76343845169992,-46.653985766200094,Diadema,2022-10,1,0.75,2062.5,3093.75,9.1,0.43242578955545746,Image_Banks/sp_real_shape_images/real_-23.76344_-46.65399_2022-10.jpg
-23.75943845169992,-46.74998576620004,Embu Guacu,2024-06,0,0.75,2062.5,0.0,7.79,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.74999_2024-06.jpg
-23.75943845169992,-46.72998576620005,Embu Guacu,2024-06,0,0.75,2062.5,0.0,3.22,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.72999_2024-06.jpg
-23.75943845169992,-46.71798576620006,Embu Guacu,2024-05,0,0.75,2062.5,0.0,26.48,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.71799_2024-05.jpg
-23.75943845169992,-46.71398576620006,Diadema,2024-05,0,0.75,2062.5,0.0,35.57,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.71399_2024-05.jpg
-23.75943845169992,-46.70998576620006,Diadema,2024-05,0,0.75,2062.5,0.0,39.04,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.70999_2024-05.jpg
-23.75943845169992,-46.70598576620007,Diadema,2024-06,0,0.75,2062.5,0.0,41.53,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.70599_2024-06.jpg
-23.75943845169992,-46.70198576620007,Diadema,2024-06,0,0.75,2062.5,0.0,42.83,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.70199_2024-06.jpg
-23.75943845169992,-46.67798576620008,Diadema,2022-03,0,0.75,2062.5,0.0,50.95,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.67799_2022-03.jpg
-23.75943845169992,-46.67398576620008,Diadema,2022-03,0,0.75,2062.5,0.0,52.33,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.67399_2022-03.jpg
-23.75943845169992,-46.66198576620009,Diadema,2025-06,0,0.75,2062.5,0.0,27.48,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.66199_2025-06.jpg
-23.75943845169992,-46.65798576620009,Diadema,2025-06,0,0.75,2062.5,0.0,23.99,0.0,Image_Banks/sp_real_shape_images/real_-23.75944_-46.65799_2025-06.jpg
-23.75543845169992,-46.74998576620004,Embu Guacu,2024-06,0,0.75,2062.5,0.0,9.74,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.74999_2024-06.jpg
-23.75543845169992,-46.72998576620005,Embu Guacu,2024-06,1,0.75,2062.5,3093.75,3.33,0.6823295554418061,Image_Banks/sp_real_shape_images/real_-23.75544_-46.72999_2024-06.jpg
-23.75543845169992,-46.71398576620006,Diadema,2024-05,0,0.75,2062.5,0.0,34.31,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.71399_2024-05.jpg
-23.75543845169992,-46.70998576620006,Diadema,2024-05,0,0.75,2062.5,0.0,47.38,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.70999_2024-05.jpg
-23.75543845169992,-46.70198576620007,Diadema,2024-06,0,0.75,2062.5,0.0,43.68,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.70199_2024-06.jpg
-23.75543845169992,-46.69798576620007,Diadema,2024-06,0,0.75,2062.5,0.0,43.68,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.69799_2024-06.jpg
-23.75543845169992,-46.69398576620007,Diadema,2024-06,0,0.75,2062.5,0.0,41.45,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.69399_2024-06.jpg
-23.75543845169992,-46.68598576620008,Diadema,2024-06,0,0.75,2062.5,0.0,44.28,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.68599_2024-06.jpg
-23.75543845169992,-46.68198576620008,Diadema,2022-03,0,0.75,2062.5,0.0,55.25,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.68199_2022-03.jpg
-23.75543845169992,-46.67398576620008,Diadema,2022-03,1,0.75,2062.5,3093.75,51.86,0.2520385611480011,Image_Banks/sp_real_shape_images/real_-23.75544_-46.67399_2022-03.jpg
-23.75543845169992,-46.669985766200085,Diadema,2024-01,0,0.75,2062.5,0.0,48.1,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.66999_2024-01.jpg
-23.75543845169992,-46.66598576620009,Diadema,2024-04,0,0.75,2062.5,0.0,43.71,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.66599_2024-04.jpg
-23.75543845169992,-46.66198576620009,Diadema,2024-04,0,0.75,2062.5,0.0,32.45,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.66199_2024-04.jpg
-23.75543845169992,-46.65798576620009,Diadema,2024-04,0,0.75,2062.5,0.0,24.28,0.0,Image_Banks/sp_real_shape_images/real_-23.75544_-46.65799_2024-04.jpg
-23.751438451699915,-46.77398576620003,Itapecerica da Serra,2024-06,0,1.3,3575.0,0.0,19.55,0.0,Image_Banks/sp_real_shape_images/real_-23.75144_-46.77399_2024-06.jpg
-23.751438451699915,-46.70998576620006,Diadema,2024-05,1,0.75,2062.5,3093.75,42.96,0.2643208973504097,Image_Banks/sp_real_shape_images/real_-23.75144_-46.70999_2024-05.jpg
-23.751438451699915,-46.70198576620007,Diadema,2024-06,0,0.75,2062.5,0.0,40.66,0.0,Image_Banks/sp_real_shape_images/real_-23.75144_-46.70199_2024-06.jpg
-23.751438451699915,-46.69798576620007,Diadema,2024-06,0,0.75,2062.5,0.0,40.66,0.0,Image_Banks/sp_real_shape_images/real_-23.75144_-46.69799_2024-06.jpg
-23.751438451699915,-46.69398576620007,Diadema,2022-03,0,0.75,2062.5,0.0,39.61,0.0,Image_Banks/sp_real_shape_images/real_-23.75144_-46.69399_2022-03.jpg
-23.751438451699915,-46.68198576620008,Diadema,2024-06,0,0.75,2062.5,0.0,40.39,0.0,Image_Banks/sp_real_shape_images/real_-23.75144_-46.68199_2024-06.jpg
-23.751438451699915,-46.67798576620008,Diadema,2022-06,0,0.75,2062.5,0.0,34.82,0.0,Image_Banks/sp_real_shape_images/real_-23.75144_-46.67799_2022-06.jpg
-23.751438451699915,-46.67398576620008,Diadema,2024-01,0,0.75,2062.5,0.0,34.64,0.0,Image_Banks/sp_real_shape_images/real_-23.75144_-46.67399_2024-01.jpg
-23.751438451699915,-46.669985766200085,Diadema,2024-01,0,0.75,2062.5,0.0,37.0,0.0,Image_Banks/sp_real_shape_images/real_-23.75144_-46.66999_2024-01.jpg
-23.751438451699915,-46.66598576620009,Diadema,2024-04,1,0.75,2062.5,3093.75,40.36,0.26865006656837803,Image_Banks/sp_real_shape_images/real_-23.75144_-46.66599_2024-04.jpg
-23.747438451699917,-46.78198576620002,Itapecerica da Serra,2024-06,0,1.3,3575.0,0.0,24.32,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.78199_2024-06.jpg
-23.747438451699917,-46.777985766200025,Itapecerica da Serra,2023-07,0,1.3,3575.0,0.0,22.99,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.77799_2023-07.jpg
-23.747438451699917,-46.76998576620003,Itapecerica da Serra,2024-06,0,1.3,3575.0,0.0,14.52,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.76999_2024-06.jpg
-23.747438451699917,-46.71398576620006,Diadema,2024-05,0,0.75,2062.5,0.0,21.59,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.71399_2024-05.jpg
-23.747438451699917,-46.70998576620006,Diadema,2024-05,0,0.75,2062.5,0.0,37.68,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.70999_2024-05.jpg
-23.747438451699917,-46.70598576620007,Diadema,2024-06,0,0.75,2062.5,0.0,58.48,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.70599_2024-06.jpg
-23.747438451699917,-46.70198576620007,Diadema,2022-03,0,0.75,2062.5,0.0,47.71,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.70199_2022-03.jpg
-23.747438451699917,-46.69798576620007,Diadema,2024-07,0,0.75,2062.5,0.0,47.71,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.69799_2024-07.jpg
-23.747438451699917,-46.69398576620007,Diadema,2022-03,0,0.75,2062.5,0.0,42.31,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.69399_2022-03.jpg
-23.747438451699917,-46.68998576620008,Diadema,2022-03,0,0.75,2062.5,0.0,47.57,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.68999_2022-03.jpg
-23.747438451699917,-46.68598576620008,Diadema,2022-03,0,0.75,2062.5,0.0,47.49,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.68599_2022-03.jpg
-23.747438451699917,-46.68198576620008,Diadema,2024-01,0,0.75,2062.5,0.0,33.32,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.68199_2024-01.jpg
-23.747438451699917,-46.67798576620008,Diadema,2024-06,0,0.75,2062.5,0.0,30.18,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.67799_2024-06.jpg
-23.747438451699917,-46.669985766200085,Diadema,2024-01,0,0.75,2062.5,0.0,30.79,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.66999_2024-01.jpg
-23.747438451699917,-46.66598576620009,Diadema,2024-01,0,0.75,2062.5,0.0,36.34,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.66599_2024-01.jpg
-23.747438451699917,-46.66198576620009,Diadema,2024-04,0,0.75,2062.5,0.0,34.83,0.0,Image_Banks/sp_real_shape_images/real_-23.74744_-46.66199_2024-04.jpg
-23.743438451699912,-46.78198576620002,Itapecerica da Serra,2024-06,0,1.3,3575.0,0.0,23.62,0.0,Image_Banks/sp_real_shape_images/real_-23.74344_-46.78199_2024-06.jpg
-23.743438451699912,-46.70998576620006,Diadema,2024-05,1,0.75,2062.5,3093.75,49.91,0.2544490782015673,Image_Banks/sp_real_shape_images/real_-23.74344_-46.70999_2024-05.jpg
-23.743438451699912,-46.70598576620007,Diadema,2024-05,0,0.75,2062.5,0.0,63.71,0.0,Image_Banks/sp_real_shape_images/real_-23.74344_-46.70599_2024-05.jpg
-23.743438451699912,-46.70198576620007,Diadema,2022-03,0,0.75,2062.5,0.0,54.54,0.0,Image_Banks/sp_real_shape_images/real_-23.74344_-46.70199_2022-03.jpg
-23.743438451699912,-46.69798576620007,Diadema,2022-03,0,0.75,2062.5,0.0,54.54,0.0,Image_Banks/sp_real_shape_images/real_-23.74344_-46.69799_2022-03.jpg
-23.743438451699912,-46.69398576620007,Diadema,2022-03,1,0.75,2062.5,3093.75,50.8,0.2533319433500474,Image_Banks/sp_real_shape_images/real_-23.74344_-46.69399_2022-03.jpg
-23.743438451699912,-46.68998576620008,Diadema,2022-05,0,0.75,2062.5,0.0,55.72,0.0,Image_Banks/sp_real_shape_images/real_-23.74344_-46.68999_2022-05.jpg
-23.743438451699912,-46.68198576620008,Diadema,2024-01,0,0.75,2062.5,0.0,38.65,0.0,Image_Banks/sp_real_shape_images/real_-23.74344_-46.68199_2024-01.jpg
-23.743438451699912,-46.67398576620008,Diadema,2022-03,0,0.75,2062.5,0.0,25.93,0.0,Image_Banks/sp_real_shape_images/real_-23.74344_-46.67399_2022-03.jpg
-23.743438451699912,-46.669985766200085,Diadema,2024-01,2,0.75,2062.5,6187.5,28.15,0.593039809330453,Image_Banks/sp_real_shape_images/real_-23.74344_-46.66999_2024-01.jpg
-23.743438451699912,-46.66598576620009,Diadema,2024-04,0,0.75,2062.5,0.0,34.24,0.0,Image_Banks/sp_real_shape_images/real_-23.74344_-46.66599_2024-04.jpg
-23.743438451699912,-46.66198576620009,Diadema,2024-04,0,0.75,2062.5,0.0,34.68,0.0,Image_Banks/sp_real_shape_images/real_-23.74344_-46.66199_2024-04.jpg
-23.743438451699912,-46.65798576620009,Diadema,2024-04,0,0.75,2062.5,0.0,29.24,0.0,Image_Banks/sp_real_shape_images/real_-23.74344_-46.65799_2024-04.jpg
-23.73943845169991,-46.78998576620002,Itapecerica da Serra,2024-06,0,1.3,3575.0,0.0,31.93,0.0,Image_Banks/sp_real_shape_images/real_-23.73944_-46.78999_2024-06.jpg
-23.73943845169991,-46.78598576620002,Itapecerica da Serra,2023-07,0,1.3,3575.0,0.0,31.91,0.0,Image_Banks/sp_real_shape_images/real_-23.73944_-46.78599_2023-07.jpg
-23.73943845169991,-46.78198576620002,Itapecerica da Serra,2024-06,0,1.3,3575.0,0.0,28.63,0.0,Image_Banks/sp_real_shape_images/real_-23.73944_-46.78199_2024-06.jpg
